Timestamp,SOC (%),Power (MW),Frequency Regulation Signal (Hz),Operational Mode,Market Price (GBP/MWh)
2024-03-16 10:00:00,17.87,-3.27,50.094,Frequency Regulation,20.33
2024-03-16 10:15:00,18.3,-3.4,49.878,Frequency Regulation,18.31
2024-03-16 10:30:00,18.04,2.09,50.065,Frequency Regulation,14.49
2024-03-16 10:45:00,17.82,1.71,49.844,Frequency Regulation,15.89
2024-03-16 11:00:00,17.47,2.81,50.172,Frequency Regulation,16.61
2024-03-16 11:15:00,17.15,2.62,49.903,Frequency Regulation,13.13
2024-03-16 11:30:00,17.15,-0.03,50.153,Frequency Regulation,14.23
2024-03-16 11:45:00,17.37,-1.74,50.154,Frequency Regulation,12.03
2024-03-16 12:00:00,18.85,-11.85,49.988,Peak Shaving,12.23
2024-03-16 12:15:00,20.73,-15.11,50.082,Peak Shaving,11.66
2024-03-16 12:30:00,22.33,-12.8,50.031,Peak Shaving,11.6
2024-03-16 12:45:00,24.05,-13.76,49.992,Peak Shaving,11.17
2024-03-16 13:00:00,25.45,-11.16,50.043,Peak Shaving,10.85
2024-03-16 13:15:00,27.44,-15.93,50.011,Peak Shaving,9.55
2024-03-16 13:30:00,28.96,-12.17,49.967,Peak Shaving,11.71
2024-03-16 13:45:00,30.72,-14.05,49.922,Peak Shaving,12.26
2024-03-16 14:00:00,32.2,-11.83,50.021,Peak Shaving,11.13
2024-03-16 14:15:00,33.51,-10.51,50.058,Peak Shaving,10.52
2024-03-16 14:30:00,35.28,-14.12,49.943,Peak Shaving,10.92
2024-03-16 14:45:00,37.15,-14.99,49.954,Peak Shaving,12.66
2024-03-16 15:00:00,36.78,3.0,50.057,Frequency Regulation,13.81
2024-03-16 15:15:00,36.57,1.61,49.995,Frequency Regulation,13.67
2024-03-16 15:30:00,36.42,1.24,49.95,Frequency Regulation,13.09
2024-03-16 15:45:00,36.1,2.52,50.035,Frequency Regulation,14.6
2024-03-16 16:00:00,35.7,3.24,50.133,Frequency Regulation,17.95
2024-03-16 16:15:00,35.5,1.63,49.752,Frequency Regulation,17.41
2024-03-16 16:30:00,35.74,-1.98,50.078,Frequency Regulation,22.87
2024-03-16 16:45:00,35.45,2.38,49.925,Frequency Regulation,23.88
2024-03-16 17:00:00,35.8,-2.81,50.066,Frequency Regulation,25.0
2024-03-16 17:15:00,35.83,-0.25,49.925,Frequency Regulation,27.64
2024-03-16 17:30:00,35.66,1.32,50.082,Frequency Regulation,32.53
2024-03-16 17:45:00,35.53,1.1,49.799,Frequency Regulation,30.88
2024-03-16 18:00:00,33.4,17.03,49.967,Energy Arbitrage,32.3
2024-03-16 18:15:00,31.01,19.14,49.988,Energy Arbitrage,31.26
2024-03-16 18:30:00,28.85,17.23,49.987,Energy Arbitrage,31.74
2024-03-16 18:45:00,26.43,19.39,49.979,Energy Arbitrage,31.01
2024-03-16 19:00:00,24.53,15.21,49.859,Energy Arbitrage,29.19
2024-03-16 19:15:00,22.56,15.69,49.968,Energy Arbitrage,30.53
2024-03-16 19:30:00,20.37,17.58,49.997,Energy Arbitrage,28.83
2024-03-16 19:45:00,17.93,19.51,50.046,Energy Arbitrage,26.66
2024-03-16 20:00:00,16.15,14.25,50.028,Energy Arbitrage,22.84
2024-03-16 20:15:00,14.26,15.09,49.955,Energy Arbitrage,23.62
2024-03-16 20:30:00,12.36,15.19,49.982,Energy Arbitrage,19.58
2024-03-16 20:45:00,10.44,15.41,50.044,Energy Arbitrage,16.34
2024-03-16 21:00:00,10.0,3.48,50.087,Energy Arbitrage,17.47
2024-03-16 21:15:00,10.0,0.0,50.024,Energy Arbitrage,15.46
2024-03-16 21:30:00,10.0,0.0,50.027,Energy Arbitrage,13.13
2024-03-16 21:45:00,10.0,0.0,49.993,Energy Arbitrage,12.98
2024-03-16 22:00:00,10.0,0.0,50.0,Frequency Regulation,12.97
2024-03-16 22:15:00,10.25,-2.02,50.075,Frequency Regulation,12.53
2024-03-16 22:30:00,10.21,0.35,50.242,Frequency Regulation,11.9
2024-03-16 22:45:00,10.0,1.67,49.892,Frequency Regulation,11.81
2024-03-16 23:00:00,10.06,-0.49,49.921,Frequency Regulation,11.61
2024-03-16 23:15:00,10.0,0.49,49.99,Frequency Regulation,10.82
2024-03-16 23:30:00,10.17,-1.39,50.027,Frequency Regulation,10.87
2024-03-16 23:45:00,10.37,-1.57,50.001,Frequency Regulation,10.47
2024-03-17 00:00:00,10.0,2.95,50.245,Frequency Regulation,10.68
2024-03-17 00:15:00,10.0,0.01,50.19,Frequency Regulation,11.29
2024-03-17 00:30:00,10.28,-2.2,50.072,Frequency Regulation,9.6
2024-03-17 00:45:00,10.37,-0.74,50.004,Frequency Regulation,10.21
2024-03-17 01:00:00,12.14,-14.21,50.008,Energy Arbitrage,10.25
2024-03-17 01:15:00,14.16,-16.13,49.897,Energy Arbitrage,9.99
2024-03-17 01:30:00,16.05,-15.12,50.023,Energy Arbitrage,11.05
2024-03-17 01:45:00,17.91,-14.91,49.941,Energy Arbitrage,10.93
2024-03-17 02:00:00,20.0,-16.7,49.971,Energy Arbitrage,10.69
2024-03-17 02:15:00,21.9,-15.16,50.011,Energy Arbitrage,10.6
2024-03-17 02:30:00,23.64,-13.94,49.911,Energy Arbitrage,10.27
2024-03-17 02:45:00,25.22,-12.62,50.008,Energy Arbitrage,9.89
2024-03-17 03:00:00,27.13,-15.33,49.904,Energy Arbitrage,11.03
2024-03-17 03:15:00,28.68,-12.36,49.911,Energy Arbitrage,12.26
2024-03-17 03:30:00,30.78,-16.84,49.961,Energy Arbitrage,11.32
2024-03-17 03:45:00,32.32,-12.3,50.02,Energy Arbitrage,10.9
2024-03-17 04:00:00,34.11,-14.3,49.92,Energy Arbitrage,11.93
2024-03-17 04:15:00,35.66,-12.43,50.082,Energy Arbitrage,11.64
2024-03-17 04:30:00,37.86,-17.59,49.934,Energy Arbitrage,13.26
2024-03-17 04:45:00,39.86,-16.03,50.009,Energy Arbitrage,14.61
2024-03-17 05:00:00,40.15,-2.26,50.053,Frequency Regulation,15.49
2024-03-17 05:15:00,40.55,-3.21,50.154,Frequency Regulation,15.62
2024-03-17 05:30:00,40.54,0.06,50.079,Frequency Regulation,18.05
2024-03-17 05:45:00,40.45,0.75,50.174,Frequency Regulation,17.88
2024-03-17 06:00:00,40.4,0.38,49.855,Frequency Regulation,18.24
2024-03-17 06:15:00,40.19,1.67,49.795,Frequency Regulation,20.08
2024-03-17 06:30:00,40.55,-2.87,49.982,Frequency Regulation,21.69
2024-03-17 06:45:00,40.16,3.12,50.1,Frequency Regulation,25.2
2024-03-17 07:00:00,38.18,15.84,50.054,Peak Shaving,25.53
2024-03-17 07:15:00,36.31,14.91,50.193,Peak Shaving,25.45
2024-03-17 07:30:00,34.55,14.11,50.046,Peak Shaving,28.53
2024-03-17 07:45:00,32.97,12.65,49.984,Peak Shaving,32.36
2024-03-17 08:00:00,31.39,12.62,50.021,Peak Shaving,27.87
2024-03-17 08:15:00,29.54,14.83,50.069,Peak Shaving,26.46
2024-03-17 08:30:00,27.39,17.18,50.044,Peak Shaving,27.04
2024-03-17 08:45:00,25.53,14.89,49.981,Peak Shaving,26.62
2024-03-17 09:00:00,23.54,15.92,50.014,Peak Shaving,23.84
2024-03-17 09:15:00,21.83,13.67,49.994,Peak Shaving,26.34
2024-03-17 09:30:00,20.11,13.74,50.005,Peak Shaving,22.68
2024-03-17 09:45:00,18.61,12.03,50.052,Peak Shaving,21.52
2024-03-17 10:00:00,18.89,-2.26,50.071,Frequency Regulation,20.35
2024-03-17 10:15:00,19.25,-2.83,49.851,Frequency Regulation,20.92
2024-03-17 10:30:00,19.0,1.94,50.123,Frequency Regulation,16.61
2024-03-17 10:45:00,18.65,2.85,50.086,Frequency Regulation,14.89
2024-03-17 11:00:00,18.26,3.1,49.976,Frequency Regulation,14.86
2024-03-17 11:15:00,18.22,0.28,50.045,Frequency Regulation,14.98
2024-03-17 11:30:00,17.84,3.1,50.036,Frequency Regulation,12.29
2024-03-17 11:45:00,17.75,0.71,49.875,Frequency Regulation,12.09
2024-03-17 12:00:00,19.52,-14.19,50.004,Peak Shaving,12.99
2024-03-17 12:15:00,21.15,-13.0,50.037,Peak Shaving,12.75
2024-03-17 12:30:00,22.84,-13.57,50.027,Peak Shaving,11.35
2024-03-17 12:45:00,24.71,-14.9,50.025,Peak Shaving,11.3
2024-03-17 13:00:00,26.14,-11.46,49.92,Peak Shaving,10.33
2024-03-17 13:15:00,27.64,-12.01,50.003,Peak Shaving,11.06
2024-03-17 13:30:00,29.07,-11.41,50.048,Peak Shaving,11.34
2024-03-17 13:45:00,30.98,-15.27,49.968,Peak Shaving,10.59
2024-03-17 14:00:00,32.58,-12.85,49.973,Peak Shaving,11.52
2024-03-17 14:15:00,33.93,-10.75,49.958,Peak Shaving,11.58
2024-03-17 14:30:00,35.89,-15.73,50.032,Peak Shaving,11.21
2024-03-17 14:45:00,37.33,-11.48,50.102,Peak Shaving,10.54
2024-03-17 15:00:00,36.94,3.13,50.061,Frequency Regulation,13.07
2024-03-17 15:15:00,36.56,3.03,49.805,Frequency Regulation,14.67
2024-03-17 15:30:00,36.83,-2.17,49.922,Frequency Regulation,13.99
2024-03-17 15:45:00,36.71,0.96,49.928,Frequency Regulation,13.7
2024-03-17 16:00:00,37.15,-3.52,50.107,Frequency Regulation,17.09
2024-03-17 16:15:00,37.21,-0.52,50.323,Frequency Regulation,18.5
2024-03-17 16:30:00,36.78,3.48,49.849,Frequency Regulation,19.81
2024-03-17 16:45:00,36.77,0.06,50.008,Frequency Regulation,20.5
2024-03-17 17:00:00,37.06,-2.29,50.123,Frequency Regulation,25.72
2024-03-17 17:15:00,37.46,-3.22,49.927,Frequency Regulation,24.79
2024-03-17 17:30:00,37.57,-0.84,50.056,Frequency Regulation,27.49
2024-03-17 17:45:00,37.92,-2.87,49.953,Frequency Regulation,29.96
2024-03-17 18:00:00,36.22,13.6,49.982,Energy Arbitrage,34.14
2024-03-17 18:15:00,34.29,15.5,49.964,Energy Arbitrage,31.54
2024-03-17 18:30:00,32.5,14.28,50.002,Energy Arbitrage,31.09
2024-03-17 18:45:00,30.51,15.92,49.967,Energy Arbitrage,34.09
2024-03-17 19:00:00,28.49,16.15,49.993,Energy Arbitrage,33.53
2024-03-17 19:15:00,26.47,16.19,49.959,Energy Arbitrage,28.85
2024-03-17 19:30:00,24.49,15.8,49.8,Energy Arbitrage,30.13
2024-03-17 19:45:00,22.37,16.99,49.977,Energy Arbitrage,26.17
2024-03-17 20:00:00,19.89,19.84,49.991,Energy Arbitrage,25.18
2024-03-17 20:15:00,18.18,13.67,50.017,Energy Arbitrage,21.8
2024-03-17 20:30:00,16.3,15.07,49.937,Energy Arbitrage,19.9
2024-03-17 20:45:00,13.94,18.87,50.022,Energy Arbitrage,17.89
2024-03-17 21:00:00,11.7,17.89,49.919,Energy Arbitrage,16.78
2024-03-17 21:15:00,10.0,13.64,49.993,Energy Arbitrage,15.82
2024-03-17 21:30:00,10.0,0.0,49.96,Energy Arbitrage,14.95
2024-03-17 21:45:00,10.0,0.0,50.078,Energy Arbitrage,13.85
2024-03-17 22:00:00,10.0,0.0,49.935,Frequency Regulation,12.61
2024-03-17 22:15:00,10.16,-1.32,49.898,Frequency Regulation,12.05
2024-03-17 22:30:00,10.56,-3.18,49.989,Frequency Regulation,11.97
2024-03-17 22:45:00,10.22,2.77,49.828,Frequency Regulation,11.74
2024-03-17 23:00:00,10.0,1.73,50.007,Frequency Regulation,10.46
2024-03-17 23:15:00,10.33,-2.62,49.675,Frequency Regulation,10.11
2024-03-17 23:30:00,10.59,-2.07,49.906,Frequency Regulation,10.32
2024-03-17 23:45:00,10.2,3.06,50.155,Frequency Regulation,9.57
2024-03-18 00:00:00,10.0,1.63,49.936,Frequency Regulation,12.34
2024-03-18 00:15:00,10.34,-2.71,49.938,Frequency Regulation,12.01
2024-03-18 00:30:00,10.69,-2.79,49.943,Frequency Regulation,12.82
2024-03-18 00:45:00,10.81,-0.94,49.992,Frequency Regulation,11.13
2024-03-18 01:00:00,12.84,-16.31,50.054,Energy Arbitrage,12.29
2024-03-18 01:15:00,14.93,-16.66,49.937,Energy Arbitrage,12.39
2024-03-18 01:30:00,16.93,-15.99,49.95,Energy Arbitrage,13.2
2024-03-18 01:45:00,18.44,-12.09,50.025,Energy Arbitrage,11.78
2024-03-18 02:00:00,20.62,-17.49,49.898,Energy Arbitrage,11.59
2024-03-18 02:15:00,22.77,-17.2,50.075,Energy Arbitrage,12.37
2024-03-18 02:30:00,24.46,-13.49,50.004,Energy Arbitrage,14.54
2024-03-18 02:45:00,26.2,-13.96,50.033,Energy Arbitrage,12.26
2024-03-18 03:00:00,28.32,-16.96,49.977,Energy Arbitrage,12.87
2024-03-18 03:15:00,30.46,-17.09,50.09,Energy Arbitrage,14.17
2024-03-18 03:30:00,32.15,-13.48,49.953,Energy Arbitrage,11.99
2024-03-18 03:45:00,33.74,-12.76,50.048,Energy Arbitrage,14.66
2024-03-18 04:00:00,35.57,-14.63,49.985,Energy Arbitrage,14.0
2024-03-18 04:15:00,37.47,-15.18,49.987,Energy Arbitrage,15.37
2024-03-18 04:30:00,39.25,-14.31,50.053,Energy Arbitrage,14.95
2024-03-18 04:45:00,41.04,-14.29,49.982,Energy Arbitrage,18.13
2024-03-18 05:00:00,40.99,0.43,50.048,Frequency Regulation,17.32
2024-03-18 05:15:00,41.07,-0.68,49.969,Frequency Regulation,18.01
2024-03-18 05:30:00,41.19,-0.91,49.982,Frequency Regulation,20.36
2024-03-18 05:45:00,41.63,-3.53,49.853,Frequency Regulation,20.0
2024-03-18 06:00:00,41.81,-1.46,50.243,Frequency Regulation,24.71
2024-03-18 06:15:00,42.05,-1.94,50.077,Frequency Regulation,25.62
2024-03-18 06:30:00,42.17,-0.98,49.983,Frequency Regulation,27.25
2024-03-18 06:45:00,41.94,1.91,49.782,Frequency Regulation,30.05
2024-03-18 07:00:00,39.84,16.74,50.0,Peak Shaving,27.93
2024-03-18 07:15:00,37.94,15.22,50.007,Peak Shaving,34.47
2024-03-18 07:30:00,35.87,16.57,49.94,Peak Shaving,31.22
2024-03-18 07:45:00,33.97,15.2,50.054,Peak Shaving,32.77
2024-03-18 08:00:00,31.91,16.46,50.01,Peak Shaving,34.77
2024-03-18 08:15:00,30.34,12.59,50.042,Peak Shaving,32.46
2024-03-18 08:30:00,28.59,14.02,49.953,Peak Shaving,31.31
2024-03-18 08:45:00,26.65,15.51,50.016,Peak Shaving,33.84
2024-03-18 09:00:00,24.57,16.61,49.908,Peak Shaving,28.54
2024-03-18 09:15:00,22.67,15.18,49.996,Peak Shaving,26.1
2024-03-18 09:30:00,20.53,17.12,50.012,Peak Shaving,28.03
2024-03-18 09:45:00,18.55,15.83,49.954,Peak Shaving,22.25
2024-03-18 10:00:00,18.66,-0.82,49.935,Frequency Regulation,24.55
2024-03-18 10:15:00,18.52,1.08,49.981,Frequency Regulation,22.5
2024-03-18 10:30:00,18.44,0.63,49.917,Frequency Regulation,21.02
2024-03-18 10:45:00,18.34,0.87,49.98,Frequency Regulation,19.04
2024-03-18 11:00:00,18.24,0.77,49.914,Frequency Regulation,18.59
2024-03-18 11:15:00,18.56,-2.57,50.068,Frequency Regulation,17.01
2024-03-18 11:30:00,18.8,-1.91,49.973,Frequency Regulation,15.35
2024-03-18 11:45:00,19.14,-2.72,50.072,Frequency Regulation,14.7
2024-03-18 12:00:00,20.72,-12.65,49.965,Peak Shaving,15.23
2024-03-18 12:15:00,22.69,-15.79,50.001,Peak Shaving,13.71
2024-03-18 12:30:00,24.03,-10.69,50.061,Peak Shaving,14.76
2024-03-18 12:45:00,25.88,-14.84,49.917,Peak Shaving,12.59
2024-03-18 13:00:00,27.8,-15.33,50.051,Peak Shaving,13.57
2024-03-18 13:15:00,29.33,-12.27,49.971,Peak Shaving,12.98
2024-03-18 13:30:00,31.31,-15.83,49.959,Peak Shaving,13.01
2024-03-18 13:45:00,33.01,-13.55,50.038,Peak Shaving,13.58
2024-03-18 14:00:00,34.67,-13.3,50.003,Peak Shaving,11.71
2024-03-18 14:15:00,36.36,-13.53,50.041,Peak Shaving,13.78
2024-03-18 14:30:00,38.24,-15.08,49.949,Peak Shaving,13.49
2024-03-18 14:45:00,40.13,-15.09,50.021,Peak Shaving,13.91
2024-03-18 15:00:00,40.28,-1.19,49.96,Frequency Regulation,13.46
2024-03-18 15:15:00,40.46,-1.47,49.999,Frequency Regulation,16.16
2024-03-18 15:30:00,40.62,-1.3,49.875,Frequency Regulation,14.99
2024-03-18 15:45:00,40.21,3.34,49.858,Frequency Regulation,15.9
2024-03-18 16:00:00,40.17,0.32,50.005,Frequency Regulation,18.59
2024-03-18 16:15:00,40.09,0.62,50.053,Frequency Regulation,20.4
2024-03-18 16:30:00,40.37,-2.26,50.065,Frequency Regulation,25.36
2024-03-18 16:45:00,40.02,2.82,50.082,Frequency Regulation,27.63
2024-03-18 17:00:00,39.73,2.35,50.167,Frequency Regulation,26.06
2024-03-18 17:15:00,39.78,-0.44,50.004,Frequency Regulation,35.5
2024-03-18 17:30:00,40.06,-2.2,49.965,Frequency Regulation,32.94
2024-03-18 17:45:00,40.45,-3.17,49.939,Frequency Regulation,33.23
2024-03-18 18:00:00,37.99,19.67,50.029,Energy Arbitrage,36.84
2024-03-18 18:15:00,36.05,15.57,50.001,Energy Arbitrage,38.48
2024-03-18 18:30:00,33.98,16.52,50.078,Energy Arbitrage,39.86
2024-03-18 18:45:00,31.98,16.03,49.999,Energy Arbitrage,38.2
2024-03-18 19:00:00,30.07,15.25,50.001,Energy Arbitrage,36.37
2024-03-18 19:15:00,28.15,15.41,50.038,Energy Arbitrage,35.79
2024-03-18 19:30:00,26.28,14.9,50.043,Energy Arbitrage,32.49
2024-03-18 19:45:00,24.21,16.58,50.029,Energy Arbitrage,33.52
2024-03-18 20:00:00,22.39,14.55,50.014,Energy Arbitrage,27.28
2024-03-18 20:15:00,19.9,19.94,49.969,Energy Arbitrage,27.43
2024-03-18 20:30:00,17.84,16.48,49.953,Energy Arbitrage,25.43
2024-03-18 20:45:00,15.67,17.4,50.035,Energy Arbitrage,23.38
2024-03-18 21:00:00,13.23,19.49,49.983,Energy Arbitrage,19.81
2024-03-18 21:15:00,11.09,17.13,49.902,Energy Arbitrage,18.91
2024-03-18 21:30:00,10.0,8.72,50.028,Energy Arbitrage,14.54
2024-03-18 21:45:00,10.0,0.0,50.013,Energy Arbitrage,15.71
2024-03-18 22:00:00,10.41,-3.27,49.785,Frequency Regulation,15.14
2024-03-18 22:15:00,10.31,0.82,50.16,Frequency Regulation,15.08
2024-03-18 22:30:00,10.68,-3.02,50.215,Frequency Regulation,14.25
2024-03-18 22:45:00,10.8,-0.97,49.89,Frequency Regulation,13.8
2024-03-18 23:00:00,10.94,-1.08,49.824,Frequency Regulation,12.37
2024-03-18 23:15:00,11.13,-1.49,50.138,Frequency Regulation,13.58
2024-03-18 23:30:00,11.39,-2.13,50.064,Frequency Regulation,13.38
2024-03-18 23:45:00,11.13,2.11,50.269,Frequency Regulation,14.28
2024-03-19 00:00:00,11.2,-0.56,49.959,Frequency Regulation,13.51
2024-03-19 00:15:00,10.98,1.76,50.09,Frequency Regulation,12.65
2024-03-19 00:30:00,11.23,-1.99,49.945,Frequency Regulation,12.47
2024-03-19 00:45:00,11.3,-0.56,50.023,Frequency Regulation,11.38
2024-03-19 01:00:00,12.97,-13.39,50.017,Energy Arbitrage,12.37
2024-03-19 01:15:00,15.1,-17.01,49.912,Energy Arbitrage,12.44
2024-03-19 01:30:00,16.75,-13.24,49.985,Energy Arbitrage,12.75
2024-03-19 01:45:00,18.33,-12.64,50.011,Energy Arbitrage,11.86
2024-03-19 02:00:00,20.39,-16.43,50.016,Energy Arbitrage,12.76
2024-03-19 02:15:00,22.27,-15.09,50.02,Energy Arbitrage,12.25
2024-03-19 02:30:00,24.37,-16.76,49.939,Energy Arbitrage,14.49
2024-03-19 02:45:00,26.12,-13.97,49.938,Energy Arbitrage,13.2
2024-03-19 03:00:00,27.71,-12.77,50.033,Energy Arbitrage,12.89
2024-03-19 03:15:00,29.57,-14.85,49.981,Energy Arbitrage,12.69
2024-03-19 03:30:00,31.08,-12.12,50.067,Energy Arbitrage,13.43
2024-03-19 03:45:00,32.68,-12.77,50.006,Energy Arbitrage,12.96
2024-03-19 04:00:00,34.71,-16.22,49.944,Energy Arbitrage,12.89
2024-03-19 04:15:00,36.87,-17.27,49.968,Energy Arbitrage,13.2
2024-03-19 04:30:00,38.64,-14.19,50.058,Energy Arbitrage,14.84
2024-03-19 04:45:00,40.73,-16.74,49.936,Energy Arbitrage,16.29
2024-03-19 05:00:00,40.69,0.34,50.046,Frequency Regulation,16.29
2024-03-19 05:15:00,40.41,2.2,49.901,Frequency Regulation,19.25
2024-03-19 05:30:00,40.41,0.04,49.946,Frequency Regulation,21.47
2024-03-19 05:45:00,40.17,1.88,50.281,Frequency Regulation,21.3
2024-03-19 06:00:00,39.73,3.56,50.085,Frequency Regulation,25.31
2024-03-19 06:15:00,40.03,-2.39,50.227,Frequency Regulation,23.71
2024-03-19 06:30:00,39.63,3.17,49.884,Frequency Regulation,29.48
2024-03-19 06:45:00,40.06,-3.39,50.147,Frequency Regulation,28.69
2024-03-19 07:00:00,37.83,17.78,49.971,Peak Shaving,28.75
2024-03-19 07:15:00,35.9,15.46,50.006,Peak Shaving,31.27
2024-03-19 07:30:00,33.82,16.68,50.09,Peak Shaving,31.02
2024-03-19 07:45:00,31.91,15.26,49.995,Peak Shaving,33.12
2024-03-19 08:00:00,30.08,14.61,50.031,Peak Shaving,29.7
2024-03-19 08:15:00,27.91,17.34,50.101,Peak Shaving,33.11
2024-03-19 08:30:00,25.92,15.95,50.017,Peak Shaving,32.6
2024-03-19 08:45:00,23.62,18.39,49.961,Peak Shaving,29.01
2024-03-19 09:00:00,21.57,16.42,50.035,Peak Shaving,32.19
2024-03-19 09:15:00,19.33,17.91,50.01,Peak Shaving,31.11
2024-03-19 09:30:00,17.18,17.17,50.031,Peak Shaving,28.39
2024-03-19 09:45:00,15.42,14.13,49.944,Peak Shaving,22.36
2024-03-19 10:00:00,15.35,0.52,50.017,Frequency Regulation,21.15
2024-03-19 10:15:00,15.63,-2.23,50.004,Frequency Regulation,21.11
2024-03-19 10:30:00,15.64,-0.1,50.139,Frequency Regulation,21.4
2024-03-19 10:45:00,15.68,-0.28,50.057,Frequency Regulation,18.8
2024-03-19 11:00:00,15.36,2.56,50.031,Frequency Regulation,15.41
2024-03-19 11:15:00,15.41,-0.39,50.034,Frequency Regulation,16.97
2024-03-19 11:30:00,15.69,-2.3,49.906,Frequency Regulation,15.75
2024-03-19 11:45:00,16.07,-3.01,50.049,Frequency Regulation,14.58
2024-03-19 12:00:00,17.42,-10.79,50.02,Peak Shaving,13.62
2024-03-19 12:15:00,19.32,-15.19,50.017,Peak Shaving,13.17
2024-03-19 12:30:00,20.85,-12.23,50.001,Peak Shaving,11.42
2024-03-19 12:45:00,22.5,-13.2,49.891,Peak Shaving,11.25
2024-03-19 13:00:00,24.23,-13.86,50.003,Peak Shaving,13.45
2024-03-19 13:15:00,25.65,-11.34,49.967,Peak Shaving,14.23
2024-03-19 13:30:00,27.05,-11.27,49.919,Peak Shaving,14.16
2024-03-19 13:45:00,28.71,-13.27,50.078,Peak Shaving,12.33
2024-03-19 14:00:00,30.05,-10.68,49.932,Peak Shaving,12.67
2024-03-19 14:15:00,31.66,-12.91,50.005,Peak Shaving,13.41
2024-03-19 14:30:00,33.55,-15.12,50.017,Peak Shaving,14.42
2024-03-19 14:45:00,35.09,-12.31,50.103,Peak Shaving,13.58
2024-03-19 15:00:00,35.47,-3.05,49.971,Frequency Regulation,15.46
2024-03-19 15:15:00,35.58,-0.88,50.089,Frequency Regulation,15.14
2024-03-19 15:30:00,35.56,0.17,50.102,Frequency Regulation,16.15
2024-03-19 15:45:00,35.68,-0.92,50.052,Frequency Regulation,18.45
2024-03-19 16:00:00,35.88,-1.64,50.083,Frequency Regulation,20.91
2024-03-19 16:15:00,36.19,-2.45,49.815,Frequency Regulation,22.5
2024-03-19 16:30:00,36.64,-3.58,50.247,Frequency Regulation,24.1
2024-03-19 16:45:00,37.0,-2.89,49.967,Frequency Regulation,23.69
2024-03-19 17:00:00,37.07,-0.59,49.926,Frequency Regulation,29.86
2024-03-19 17:15:00,36.77,2.38,50.168,Frequency Regulation,32.4
2024-03-19 17:30:00,36.87,-0.81,49.913,Frequency Regulation,32.39
2024-03-19 17:45:00,36.67,1.65,50.061,Frequency Regulation,29.6
2024-03-19 18:00:00,34.19,19.83,50.06,Energy Arbitrage,37.49
2024-03-19 18:15:00,32.17,16.17,49.946,Energy Arbitrage,38.09
2024-03-19 18:30:00,29.94,17.81,49.998,Energy Arbitrage,39.56
2024-03-19 18:45:00,27.8,17.12,49.956,Energy Arbitrage,38.93
2024-03-19 19:00:00,25.81,15.91,50.043,Energy Arbitrage,40.55
2024-03-19 19:15:00,23.86,15.65,50.002,Energy Arbitrage,36.45
2024-03-19 19:30:00,21.44,19.36,50.054,Energy Arbitrage,34.29
2024-03-19 19:45:00,19.52,15.35,50.025,Energy Arbitrage,31.59
2024-03-19 20:00:00,17.68,14.68,50.031,Energy Arbitrage,30.93
2024-03-19 20:15:00,15.2,19.84,49.907,Energy Arbitrage,26.72
2024-03-19 20:30:00,13.19,16.13,50.007,Energy Arbitrage,24.46
2024-03-19 20:45:00,10.96,17.87,50.01,Energy Arbitrage,21.79
2024-03-19 21:00:00,10.0,7.64,50.042,Energy Arbitrage,20.59
2024-03-19 21:15:00,10.0,0.0,49.959,Energy Arbitrage,19.15
2024-03-19 21:30:00,10.0,0.0,49.934,Energy Arbitrage,15.8
2024-03-19 21:45:00,10.0,0.0,50.088,Energy Arbitrage,15.43
2024-03-19 22:00:00,10.0,0.0,49.833,Frequency Regulation,14.88
2024-03-19 22:15:00,10.26,-2.07,50.086,Frequency Regulation,13.74
2024-03-19 22:30:00,10.04,1.77,49.83,Frequency Regulation,13.66
2024-03-19 22:45:00,10.38,-2.75,50.013,Frequency Regulation,14.26
2024-03-19 23:00:00,10.52,-1.08,49.943,Frequency Regulation,11.92
2024-03-19 23:15:00,10.32,1.55,50.143,Frequency Regulation,13.42
2024-03-19 23:30:00,10.43,-0.88,50.051,Frequency Regulation,12.63
2024-03-19 23:45:00,10.45,-0.16,49.934,Frequency Regulation,12.55
2024-03-20 00:00:00,10.85,-3.16,50.038,Frequency Regulation,12.31
2024-03-20 00:15:00,11.04,-1.55,49.849,Frequency Regulation,12.8
2024-03-20 00:30:00,10.84,1.62,49.953,Frequency Regulation,11.8
2024-03-20 00:45:00,10.57,2.12,49.938,Frequency Regulation,13.69
2024-03-20 01:00:00,12.1,-12.2,49.999,Energy Arbitrage,13.16
2024-03-20 01:15:00,13.97,-14.95,49.867,Energy Arbitrage,13.99
2024-03-20 01:30:00,15.97,-16.01,49.949,Energy Arbitrage,12.03
2024-03-20 01:45:00,17.71,-13.93,50.007,Energy Arbitrage,12.68
2024-03-20 02:00:00,19.45,-13.94,49.93,Energy Arbitrage,13.12
2024-03-20 02:15:00,21.55,-16.8,50.095,Energy Arbitrage,13.35
2024-03-20 02:30:00,23.12,-12.57,50.068,Energy Arbitrage,12.22
2024-03-20 02:45:00,24.75,-13.05,50.009,Energy Arbitrage,12.42
2024-03-20 03:00:00,26.86,-16.87,50.073,Energy Arbitrage,13.41
2024-03-20 03:15:00,28.39,-12.25,50.018,Energy Arbitrage,12.7
2024-03-20 03:30:00,30.17,-14.24,50.027,Energy Arbitrage,13.03
2024-03-20 03:45:00,32.19,-16.1,49.852,Energy Arbitrage,13.54
